region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
13:7550000-7700000	13	7550000	7700000	97	0.268595	0.294444	Vitvi13g04216	7696647	7697090	+	0	Vitvi13g04216	CAN77390.1hypothetical protein VITISV_013682	
13:7550000-7700000	13	7550000	7700000	97	0.268595	0.294444	Vitvi13g01243	7535268	7548498	-	1502	Vitvi13g01243	XP_010646579.1PREDICTED: uncharacterized protein LOC100254795 isoform X1	5.000000
16:150000-300000	16	150000	300000	152	0.266286	0.292033	Vitvi16g00021	188299	204857	-	0	Vitvi16g00021	XP_002264045.2PREDICTED: uncharacterized protein LOC100266486	
16:150000-300000	16	150000	300000	152	0.266286	0.292033	Vitvi16g00024	233943	243544	+	0	Vitvi16g00024	XP_010662043.1PREDICTED: uncharacterized protein LOC100266678 isoform X5	
16:17300000-17350000	16	17300000	17350000	69	0.290730	0.290730	Vitvi16g01872	17323815	17341589	-	0	Vitvi16g01872	XP_010662494.1PREDICTED: uncharacterized protein LOC100263513 isoform X1	2.000000
17:9650000-9700000	17	9650000	9700000	33	0.290580	0.290580	Vitvi17g04225	9704464	9704679	+	4464	Vitvi17g04225	RVX18384.1hypothetical protein CK203_006671	1.000000
1:17150000-17200000	1	17150000	17200000	20	0.288579	0.288579	Vitvi01g04324	17152112	17153343	+	0	Vitvi01g04324	XP_008243769.1PREDICTED: uncharacterized protein LOC103341994	
14:12200000-12250000	14	12200000	12250000	50	0.281671	0.281671	Vitvi14g04306	12203393	12204031	-	0	Vitvi14g04306	CAN76039.1hypothetical protein VITISV_032096	
14:12200000-12250000	14	12200000	12250000	50	0.281671	0.281671	Vitvi14g00735	12221054	12221644	+	0	Vitvi14g00735	RVW73321.1Retrovirus-related Pol polyprotein from transposon TNT 1-94	
14:12200000-12250000	14	12200000	12250000	50	0.281671	0.281671	Vitvi14g04305	12198263	12199037	-	963	Vitvi14g04305	RVW34951.1hypothetical protein CK203_098250	
14:12200000-12250000	14	12200000	12250000	50	0.281671	0.281671	Vitvi14g04304	12190348	12190632	-	9368	Vitvi14g04304	CAN76039.1hypothetical protein VITISV_032096	
19:6250000-6300000	19	6250000	6300000	55	0.277718	0.277718	Vitvi19g04224	6295239	6295682	-	0	Vitvi19g04224	XP_010275994.1PREDICTED: uncharacterized protein LOC104610872 isoform X1	
3:4100000-4200000	3	4100000	4200000	95	0.267979	0.277531	Vitvi03g04129	4100988	4101320	+	0	Vitvi03g04129	RVW19385.1hypothetical protein CK203_117581	
3:4100000-4200000	3	4100000	4200000	95	0.267979	0.277531	Vitvi03g04130	4108260	4108595	+	0	Vitvi03g04130	RVX12307.1hypothetical protein CK203_010717	
3:4100000-4200000	3	4100000	4200000	95	0.267979	0.277531	Vitvi03g04131	4114160	4114468	+	0	Vitvi03g04131	RVX12303.1hypothetical protein CK203_010718	
19:5600000-5650000	19	5600000	5650000	49	0.276489	0.276489	Vitvi19g00407	5638245	5639264	+	0	Vitvi19g00407	XP_002280047.1PREDICTED: uncharacterized protein LOC100253680	1.000000
19:5600000-5650000	19	5600000	5650000	49	0.276489	0.276489	Vitvi19g01979	5591762	5592607	-	7393	Vitvi19g01979	XP_010644398.1PREDICTED: uncharacterized protein LOC104877576	2.000000
18:34650000-34700000	18	34650000	34700000	56	0.275844	0.275844	Vitvi18g02410	34659533	34667211	+	0	Vitvi18g02410	XP_002264380.3PREDICTED: uncharacterized protein ycf45	2.000000
18:34650000-34700000	18	34650000	34700000	56	0.275844	0.275844	Vitvi18g04795	34683473	34685403	+	0	Vitvi18g04795	KAG6656908.1hypothetical protein CIPAW_04G053800	
18:34650000-34700000	18	34650000	34700000	56	0.275844	0.275844	Vitvi18g02415	34687600	34688483	+	0	Vitvi18g02415	XP_002263772.1PREDICTED: uncharacterized protein LOC100244771	
18:34650000-34700000	18	34650000	34700000	56	0.275844	0.275844	Vitvi18g02416	34690199	34693831	+	0	Vitvi18g02416	XP_002263897.1PREDICTED: uncharacterized protein LOC100256915	
5:6150000-6200000	5	6150000	6200000	64	0.274696	0.274696	Vitvi05g04145	6160822	6162556	+	0	Vitvi05g04145	RVX22014.1Transposon Ty3-I Gag-Pol polyprotein	2.000000
5:6150000-6200000	5	6150000	6200000	64	0.274696	0.274696	Vitvi05g04146	6164674	6165462	+	0	Vitvi05g04146	RVW75983.1Transposon Ty3-I Gag-Pol polyprotein	2.000000
5:6150000-6200000	5	6150000	6200000	64	0.274696	0.274696	Vitvi05g00604	6200580	6204383	+	580	Vitvi05g00604	XP_010649973.1PREDICTED: uncharacterized protein LOC104879263 isoform X2	
14:11200000-11300000	14	11200000	11300000	129	0.261581	0.272221	Vitvi14g04281	11205102	11205257	+	0	Vitvi14g04281	RVW19318.1hypothetical protein CK203_090384	2.000000
4:19350000-19400000	4	19350000	19400000	33	0.265867	0.265867	Vitvi04g04370	19359967	19360476	+	0	Vitvi04g04370	CAN80902.1hypothetical protein VITISV_025418	
4:19350000-19400000	4	19350000	19400000	33	0.265867	0.265867	Vitvi04g01379	19378166	19381574	-	0	Vitvi04g01379	XP_010649098.1PREDICTED: uncharacterized protein LOC104879135 isoform X1	
4:19350000-19400000	4	19350000	19400000	33	0.265867	0.265867	Vitvi04g04369	19340622	19341131	+	8869	Vitvi04g04369	RVW51766.1hypothetical protein CK203_066842	
9:4950000-5100000	9	4950000	5100000	123	0.257534	0.261787	Vitvi09g04140	4959405	4959659	+	0	Vitvi09g04140	RVW28956.1hypothetical protein CK203_094780	
9:4950000-5100000	9	4950000	5100000	123	0.257534	0.261787	Vitvi09g04141	4959698	4962602	+	0	Vitvi09g04141	XP_010654920.2PREDICTED: uncharacterized protein LOC104880305	
9:4950000-5100000	9	4950000	5100000	123	0.257534	0.261787	Vitvi09g04143	5014241	5015329	+	0	Vitvi09g04143	RVW81654.1Retrovirus-related Pol polyprotein from transposon 297	2.000000
9:4950000-5100000	9	4950000	5100000	123	0.257534	0.261787	Vitvi09g04144	5015443	5015898	+	0	Vitvi09g04144	RVW71354.1Retrovirus-related Pol polyprotein from transposon 17.6	2.000000
9:4950000-5100000	9	4950000	5100000	123	0.257534	0.261787	Vitvi09g04145	5027213	5028997	-	0	Vitvi09g04145	RVX17683.1Retrovirus-related Pol polyprotein from transposon RE2	2.000000
6:18050000-18100000	6	18050000	18100000	34	0.261332	0.261332	Vitvi06g01335	18068264	18078550	+	0	Vitvi06g01335	XP_002273011.2PREDICTED: uncharacterized protein LOC100265349	2.000000
6:21150000-21200000	6	21150000	21200000	37	0.260801	0.260801	Vitvi06g01543	21184199	21184528	+	0	Vitvi06g01543	XP_002272693.1PREDICTED: uncharacterized protein LOC100241706	
6:21150000-21200000	6	21150000	21200000	37	0.260801	0.260801	Vitvi06g01542	21142509	21146621	+	3379	Vitvi06g01542	XP_002272805.2 uncharacterized calcium-binding protein At1g02270	1.000000
5:5700000-5750000	5	5700000	5750000	67	0.260669	0.260669	Vitvi05g04135	5747445	5747711	+	0	Vitvi05g04135	RVW55775.1hypothetical protein CK203_075737	1.000000
6:20450000-20550000	6	20450000	20550000	138	0.258836	0.259703	Vitvi06g04443	20489150	20489368	-	0	Vitvi06g04443	CAN62126.1hypothetical protein VITISV_037579	5.000000
6:20450000-20550000	6	20450000	20550000	138	0.258836	0.259703	Vitvi06g01962	20492250	20499693	+	0	Vitvi06g01962	XP_002275041.1PREDICTED: uncharacterized protein At2g27730, mitochondrial	1.000000
6:20450000-20550000	6	20450000	20550000	138	0.258836	0.259703	Vitvi06g01505	20536700	20537254	-	0	Vitvi06g01505	XP_002274717.1PREDICTED: uncharacterized protein LOC100265664	1.000000
6:20450000-20550000	6	20450000	20550000	138	0.258836	0.259703	Vitvi06g01963	20556476	20558284	-	6476	Vitvi06g01963	XP_010651875.1PREDICTED: uncharacterized protein LOC104879734	1.000000
7:26050000-26100000	7	26050000	26100000	65	0.259612	0.259612	Vitvi07g02687	26086449	26089647	-	0	Vitvi07g02687	XP_010652855.1PREDICTED: uncharacterized protein LOC100261215	
14:8800000-8850000	14	8800000	8850000	30	0.256599	0.256599	Vitvi14g02699	8814204	8815473	+	0	Vitvi14g02699	XP_010660111.1PREDICTED: uncharacterized protein LOC100246190	
14:8800000-8850000	14	8800000	8850000	30	0.256599	0.256599	Vitvi14g04218	8816486	8816815	-	0	Vitvi14g04218	CAN81478.1hypothetical protein VITISV_007205	
14:8800000-8850000	14	8800000	8850000	30	0.256599	0.256599	Vitvi14g02700	8820577	8821479	+	0	Vitvi14g02700	XP_002268752.1PREDICTED: uncharacterized protein LOC100258207	
14:8800000-8850000	14	8800000	8850000	30	0.256599	0.256599	Vitvi14g04219	8826783	8827133	-	0	Vitvi14g04219	XP_019080375.1PREDICTED: uncharacterized protein LOC104881475	
14:8800000-8850000	14	8800000	8850000	30	0.256599	0.256599	Vitvi14g04220	8829294	8830522	-	0	Vitvi14g04220	RVW66347.1hypothetical protein CK203_065231	
14:8800000-8850000	14	8800000	8850000	30	0.256599	0.256599	Vitvi14g04221	8830669	8830995	-	0	Vitvi14g04221	RVW74856.1hypothetical protein CK203_053854	1.000000
14:8800000-8850000	14	8800000	8850000	30	0.256599	0.256599	Vitvi14g04222	8841930	8842205	-	0	Vitvi14g04222	CAN81480.1hypothetical protein VITISV_007207	1.000000
14:8800000-8850000	14	8800000	8850000	30	0.256599	0.256599	Vitvi14g04223	8846860	8847126	-	0	Vitvi14g04223	CAN81478.1hypothetical protein VITISV_007205	
14:8800000-8850000	14	8800000	8850000	30	0.256599	0.256599	Vitvi14g02703	8857149	8857460	-	7149	Vitvi14g02703	CAN74474.1hypothetical protein VITISV_012321	1.000000
3:6050000-6100000	3	6050000	6100000	41	0.256523	0.256523	Vitvi03g01579	6062274	6064834	+	0	Vitvi03g01579	XP_002285342.1PREDICTED: uncharacterized protein LOC100243540 isoform X1	4.000000
6:21400000-21450000	6	21400000	21450000	29	0.254918	0.254918	Vitvi06g01561	21407044	21407592	-	0	Vitvi06g01561	XP_010651918.1PREDICTED: uncharacterized protein LOC104879738	2.000000
19:22700000-22750000	19	22700000	22750000	54	0.254862	0.254862	Vitvi19g01667	22711168	22712996	-	0	Vitvi19g01667	XP_002264774.1PREDICTED: uncharacterized protein LOC100249643	
5:20150000-20200000	5	20150000	20200000	78	0.254261	0.254261	Vitvi05g01358	20177911	20185523	+	0	Vitvi05g01358	XP_010650421.1PREDICTED: uncharacterized protein LOC100251412	
5:20150000-20200000	5	20150000	20200000	78	0.254261	0.254261	Vitvi05g04375	20190982	20191311	-	0	Vitvi05g04375	CAN73209.1hypothetical protein VITISV_002838	
1:5850000-5900000	1	5850000	5900000	55	0.254129	0.254129	Vitvi01g00524	5905461	5914676	+	5461	Vitvi01g00524	XP_002285098.1PREDICTED: uncharacterized protein LOC100259425	5.000000
14:11550000-11600000	14	11550000	11600000	49	0.253625	0.253625	Vitvi14g00695	11555635	11557471	+	0	Vitvi14g00695	XP_010660196.1PREDICTED: uncharacterized protein LOC104881493	1.000000
13:6950000-7150000	13	6950000	7150000	299	0.250308	0.253208	Vitvi13g04196	7021103	7025748	-	0	Vitvi13g04196	RVW97675.1hypothetical protein CK203_028051	
11:3250000-3300000	11	3250000	3300000	55	0.252095	0.252095	Vitvi11g01404	3250711	3251510	-	0	Vitvi11g01404	XP_010656330.1PREDICTED: uncharacterized protein LOC104880646	
11:3250000-3300000	11	3250000	3300000	55	0.252095	0.252095	Vitvi11g01405	3254041	3257583	+	0	Vitvi11g01405	XP_002281062.2PREDICTED: uncharacterized protein LOC100257802 isoform X1	
11:3250000-3300000	11	3250000	3300000	55	0.252095	0.252095	Vitvi11g00346	3262777	3268859	+	0	Vitvi11g00346	XP_010656332.1PREDICTED: uncharacterized protein LOC104880647	1.000000
11:3250000-3300000	11	3250000	3300000	55	0.252095	0.252095	Vitvi11g01406	3268938	3269771	+	0	Vitvi11g01406	XP_010656333.1PREDICTED: uncharacterized protein LOC100247556	
11:3250000-3300000	11	3250000	3300000	55	0.252095	0.252095	Vitvi11g04071	3286546	3286764	+	0	Vitvi11g04071	XP_034699269.1uncharacterized protein LOC117924676	
12:18950000-19000000	12	18950000	19000000	34	0.249552	0.249552	Vitvi12g04484	18975502	18975717	-	0	Vitvi12g04484	CAN78036.1hypothetical protein VITISV_014553	4.000000
4:1050000-1100000	4	1050000	1100000	43	0.249235	0.249235	Vitvi04g00116	1094688	1099340	-	0	Vitvi04g00116	XP_010648360.1PREDICTED: uncharacterized protein LOC100255893 isoform X3	1.000000
4:1050000-1100000	4	1050000	1100000	43	0.249235	0.249235	Vitvi04g01789	1045829	1046359	+	3641	Vitvi04g01789	CAN63091.1hypothetical protein VITISV_032018	4.000000
14:19000000-19050000	14	19000000	19050000	25	0.247786	0.247786	Vitvi14g04402	19011909	19012916	+	0	Vitvi14g04402	XP_010659799.1PREDICTED: uncharacterized protein LOC104881386	2.000000
14:19000000-19050000	14	19000000	19050000	25	0.247786	0.247786	Vitvi14g04403	19030338	19030544	-	0	Vitvi14g04403	RVW23580.1hypothetical protein CK203_091489	
14:19000000-19050000	14	19000000	19050000	25	0.247786	0.247786	Vitvi14g04404	19050215	19050550	-	215	Vitvi14g04404	CAN61457.1hypothetical protein VITISV_029796	
14:12600000-12650000	14	12600000	12650000	57	0.247130	0.247130	Vitvi14g04307	12627713	12628153	+	0	Vitvi14g04307	CAN63449.1hypothetical protein VITISV_037968	
16:12650000-12800000	16	12650000	12800000	133	0.242236	0.246669	Vitvi16g00706	12684468	12686028	+	0	Vitvi16g00706	RVW99421.1hypothetical protein CK203_038463	
16:12650000-12800000	16	12650000	12800000	133	0.242236	0.246669	Vitvi16g04290	12700393	12700989	+	0	Vitvi16g04290	KAA8539803.1hypothetical protein F0562_026495	
16:12650000-12800000	16	12650000	12800000	133	0.242236	0.246669	Vitvi16g00709	12708101	12708770	-	0	Vitvi16g00709	CAN71916.1hypothetical protein VITISV_037601	
10:6800000-6850000	10	6800000	6850000	88	0.245811	0.245811	Vitvi10g00535	6819472	6821355	-	0	Vitvi10g00535	XP_010655486.1PREDICTED: uncharacterized protein LOC104880483	
15:15800000-15850000	15	15800000	15850000	61	0.243512	0.243512	Vitvi15g00695	15837204	15840864	+	0	Vitvi15g00695	XP_002274671.2PREDICTED: uncharacterized protein LOC100243840	1.000000
15:15800000-15850000	15	15800000	15850000	61	0.243512	0.243512	Vitvi15g04416	15795391	15795612	-	4388	Vitvi15g04416	RVW63492.1Retrovirus-related Pol polyprotein from transposon RE2	1.000000
13:5900000-5950000	13	5900000	5950000	59	0.242784	0.242784	Vitvi13g00619	5916078	5919991	+	0	Vitvi13g00619	XP_002273154.1PREDICTED: uncharacterized protein LOC100242717	2.000000
1:11500000-11550000	1	11500000	11550000	64	0.241587	0.241587	Vitvi01g00950	11491102	11493208	+	6792	Vitvi01g00950	XP_010652339.2PREDICTED: uncharacterized protein LOC104879808	
19:22950000-23000000	19	22950000	23000000	56	0.241171	0.241171	Vitvi19g04619	22963434	22969413	+	0	Vitvi19g04619	TXG57904.1hypothetical protein EZV62_015733	
19:22950000-23000000	19	22950000	23000000	56	0.241171	0.241171	Vitvi19g04618	22942526	22943620	-	6380	Vitvi19g04618	XP_010653058.1PREDICTED: uncharacterized protein LOC104879956	
2:5900000-5950000	2	5900000	5950000	72	0.241052	0.241052	Vitvi02g01470	5942551	5942793	+	0	Vitvi02g01470	XP_002282894.1PREDICTED: uncharacterized protein LOC100242112	1.000000
9:4300000-4400000	9	4300000	4400000	153	0.240886	0.241051	Vitvi09g04114	4344484	4344897	+	0	Vitvi09g04114	RVW34129.1hypothetical protein CK203_084322	
9:4300000-4400000	9	4300000	4400000	153	0.240886	0.241051	Vitvi09g04115	4346543	4346800	+	0	Vitvi09g04115	RVW88002.1hypothetical protein CK203_033941	
9:4300000-4400000	9	4300000	4400000	153	0.240886	0.241051	Vitvi09g04116	4349135	4349398	+	0	Vitvi09g04116	XP_019077716.1PREDICTED: uncharacterized protein LOC109123196	
9:4300000-4400000	9	4300000	4400000	153	0.240886	0.241051	Vitvi09g04117	4357430	4357687	+	0	Vitvi09g04117	RVW88011.1hypothetical protein CK203_033944	
9:4300000-4400000	9	4300000	4400000	153	0.240886	0.241051	Vitvi09g04118	4359926	4360306	+	0	Vitvi09g04118	RVW34132.1hypothetical protein CK203_084327	
9:4300000-4400000	9	4300000	4400000	153	0.240886	0.241051	Vitvi09g01617	4409753	4410183	-	9753	Vitvi09g01617	XP_002284802.1PREDICTED: uncharacterized protein LOC100251591	
5:19750000-19800000	5	19750000	19800000	37	0.240412	0.240412	Vitvi05g04368	19772237	19772812	+	0	Vitvi05g04368	RWV77908.1hypothetical protein GW17_00061207, partial	
6:17750000-17800000	6	17750000	17800000	40	0.240099	0.240099	Vitvi06g01314	17801339	17814630	+	1339	Vitvi06g01314	XP_002276584.3PREDICTED: uncharacterized protein LOC100256738 isoform X1	4.000000
6:17750000-17800000	6	17750000	17800000	40	0.240099	0.240099	Vitvi06g04401	17804467	17806344	-	4467	Vitvi06g04401	RVW17541.1Retrovirus-related Pol polyprotein from transposon TNT 1-94	
14:1550000-1600000	14	1550000	1600000	22	0.239365	0.239365	Vitvi14g04051	1591142	1591492	+	0	Vitvi14g04051	RVW83112.1hypothetical protein CK203_040780	1.000000
14:1550000-1600000	14	1550000	1600000	22	0.239365	0.239365	Vitvi14g04052	1594488	1595307	+	0	Vitvi14g04052	RVW31584.1hypothetical protein CK203_091112	
14:1550000-1600000	14	1550000	1600000	22	0.239365	0.239365	Vitvi14g02510	1597865	1599706	+	0	Vitvi14g02510	XP_002283879.3PREDICTED: uncharacterized protein LOC100244157	3.000000
16:12400000-12450000	16	12400000	12450000	96	0.239276	0.239276	Vitvi16g01781	12451521	12451841	-	1521	Vitvi16g01781	XP_010662425.1PREDICTED: uncharacterized protein LOC104882115	
16:12400000-12450000	16	12400000	12450000	96	0.239276	0.239276	Vitvi16g04283	12392230	12393475	-	6525	Vitvi16g04283	CAN75248.1hypothetical protein VITISV_028136	3.000000
13:6300000-6350000	13	6300000	6350000	73	0.239200	0.239200	Vitvi13g04184	6294133	6294441	+	5559	Vitvi13g04184	CAN74960.1hypothetical protein VITISV_023063	
18:22700000-22750000	18	22700000	22750000	82	0.236209	0.236209	Vitvi18g01637	22748383	22749564	+	0	Vitvi18g01637	XP_010665134.1PREDICTED: uncharacterized protein LOC104882680	1.000000
18:22700000-22750000	18	22700000	22750000	82	0.236209	0.236209	Vitvi18g02979	22755029	22756085	+	5029	Vitvi18g02979	XP_010665133.1PREDICTED: uncharacterized protein LOC104882679	
