gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_type,gene_name
ENSG00000129625.13,10988.382258647047,1.8151332709274848,0.24537672842776045,7.3973325936728545,1.3894723188760903e-13,2.1487417482352693e-11,protein_coding,REEP5
ENSG00000188906.17,655.6898687462997,6.479928656631185,0.8797045495143051,7.3660283560075115,1.757864470017035e-13,2.6885667795271532e-11,protein_coding,LRRK2
ENSG00000141232.5,12779.930722468975,2.8256473359113623,0.3837441075443323,7.363363450694622,1.793332306191169e-13,2.727825031428272e-11,protein_coding,TOB1
ENSG00000057593.14,588.4164929723443,5.97504219818827,0.8283701489879877,7.213010036018229,5.472837938405662e-13,7.934474836117709e-11,protein_coding,F7
ENSG00000143878.10,12800.277347594178,3.0924615726226126,0.4296879806975254,7.196993426724497,6.155472911364261e-13,8.877914194856764e-11,protein_coding,RHOB
ENSG00000131844.17,9809.861549170908,1.7398883262902574,0.2444528155096446,7.117481231144225,1.099171816899331e-12,1.4925144729370623e-10,protein_coding,MCCC2
ENSG00000113924.12,470.54566602941753,5.492317258895935,0.7725929740889902,7.108940209263809,1.1693738868120211e-12,1.5724971745555278e-10,protein_coding,HGD
ENSG00000173267.14,2761.4681075834956,6.590107994396099,0.9289343408280814,7.094266736356705,1.3003910788461159e-12,1.7319467019502623e-10,protein_coding,SNCG
ENSG00000133195.12,3320.426980752445,2.171032610145819,0.3066847958599745,7.079035672629381,1.4516101886407152e-12,1.9241438671906167e-10,protein_coding,SLC39A11
ENSG00000002726.21,415.49694752552494,8.237739032887696,1.1761840272507238,7.003784137540987,2.491398786099946e-12,3.166692995884845e-10,protein_coding,AOC1
ENSG00000166509.12,3207.1451955203524,10.231579898808956,1.4611118924283897,7.002598467530039,2.512581731432112e-12,3.1767157316627426e-10,protein_coding,CLEC3A
ENSG00000120805.14,5667.1632090964,1.3033625525170554,0.18693780258221074,6.972172211898489,3.1208418821254983e-12,3.8955943780648145e-10,protein_coding,ARL1
ENSG00000082175.16,2666.863095916237,7.915924649877914,1.136158104605368,6.967273848411637,3.231413002405889e-12,4.015607693525461e-10,protein_coding,PGR
ENSG00000061987.16,4439.569557807843,1.056516067326225,0.15216992379563737,6.943001882192666,3.838543050483282e-12,4.665925080928063e-10,protein_coding,MON2
ENSG00000197774.14,1952.2358896639314,2.0577853476428523,0.2970936047554339,6.926387221753939,4.317237510820136e-12,5.157709156703405e-10,protein_coding,EME2
ENSG00000166927.13,121.01113492382538,9.469050181001553,1.3702695550343615,6.910355810075706,4.8343959900273035e-12,5.750865246940172e-10,protein_coding,MS4A7
ENSG00000141198.16,2487.91352411421,1.8485399013278643,0.26831021729514465,6.88956208959589,5.596439455874581e-12,6.518095761243716e-10,protein_coding,TOM1L1
ENSG00000178935.5,1858.5156031599568,3.0402090861476556,0.4417256704516683,6.882572803701935,5.878110587741194e-12,6.761284558692722e-10,protein_coding,ZNF552
ENSG00000143578.16,4671.757925190136,2.8322490130123974,0.41386982993827,6.843332874577586,7.737157888430477e-12,8.75494012123377e-10,protein_coding,CREB3L4
ENSG00000139631.20,1789.2262815311456,2.0230334444151996,0.29724794748457195,6.805878599111945,1.004343810423896e-11,1.087817677313602e-09,protein_coding,CSAD
ENSG00000198133.9,1026.041574529026,4.6147242774939965,0.679079682006414,6.795556397533934,1.0789529765253919e-11,1.1640982579287135e-09,protein_coding,TMEM229B
ENSG00000091831.25,3371.4165080803864,5.224957281946808,0.7729137542014027,6.760078021053446,1.379174504429017e-11,1.4597224906952895e-09,protein_coding,ESR1
ENSG00000170476.16,241.07412298765732,4.624491699045825,0.6880957345136839,6.720709731348958,1.80841528886733e-11,1.8713400736398143e-09,protein_coding,MZB1
ENSG00000174827.14,1756.3361811301104,5.008395275384337,0.7463548148570325,6.710474931877698,1.939919724582793e-11,1.9999853871661712e-09,protein_coding,PDZK1
ENSG00000181444.13,1055.0837751815159,2.604504869877307,0.3884851070541166,6.704259243365269,2.0243060492661517e-11,2.0792835124491734e-09,protein_coding,ZNF467
ENSG00000167565.13,1535.1753016943853,1.1369836607417647,0.16980507069463213,6.6958168922202095,2.1447013853812696e-11,2.178828750491716e-09,protein_coding,SERTAD3
ENSG00000081479.15,1151.8404607158693,6.663510822881812,1.0038094573421363,6.638222796311665,3.174877353117334e-11,3.1009082807499687e-09,protein_coding,LRP2
ENSG00000188263.11,203.9610404967478,5.14239583329725,0.7767257176467682,6.620607141575116,3.5772652262117305e-11,3.4336812012699907e-09,protein_coding,IL17REL
ENSG00000162078.12,770.261938629394,4.281211476223764,0.6489485394873061,6.597150953766046,4.191339577841325e-11,3.902010986247195e-09,protein_coding,ZG16B
ENSG00000173335.5,107.59371863625933,9.739210195163164,1.4791299433534009,6.5844182513694305,4.566699051484801e-11,4.223210458376443e-09,protein_coding,CST9
ENSG00000196542.9,5218.011273960363,5.352046241023304,0.8140082973351911,6.574928361964161,4.867659817148314e-11,4.4317495443761495e-09,protein_coding,SPTSSB
ENSG00000110169.12,573.4980188454152,3.859542558280227,0.5913696731990464,6.526446541301013,6.734833852360144e-11,5.989483549977539e-09,protein_coding,HPX
ENSG00000150593.18,11403.430858344349,3.0025714423770653,0.46034735897254453,6.522403971380536,6.91893606761495e-11,6.133614789112413e-09,protein_coding,PDCD4
ENSG00000164128.7,4438.436009668908,7.207989764793424,1.107483226253645,6.508441476966072,7.593448072932497e-11,6.605350642442155e-09,protein_coding,NPY1R
ENSG00000103316.12,605.4466380865706,6.226811759585512,0.9668132328607547,6.440552888545671,1.19039065011302e-10,9.920872495971864e-09,protein_coding,CRYM
ENSG00000229453.3,131.3164892513946,6.9532028982081435,1.082501807348165,6.423271398725514,1.3337638372734792e-10,1.104959826617398e-08,protein_coding,SPINK8
ENSG00000174233.12,7294.729667153624,1.7865718528120513,0.2789164857057022,6.405400700111884,1.4997497030561063e-10,1.227853903949111e-08,protein_coding,ADCY6
ENSG00000126010.6,528.3661018811271,5.802181700676884,0.9193835816837352,6.310947700470045,2.7733191002096504e-10,2.1325444882164595e-08,protein_coding,GRPR
ENSG00000175356.14,2471.113942193572,5.887070010049082,0.9346538261375371,6.298663575130738,3.0022279636590677e-10,2.2895895231894194e-08,protein_coding,SCUBE2
ENSG00000148341.18,7124.3204513546,1.3512942272115231,0.2145237706042719,6.2990419355635465,2.9949096583977586e-10,2.2895895231894194e-08,protein_coding,SH3GLB2
ENSG00000129514.8,7273.649658703147,4.556280886785616,0.7263492831576115,6.272851082028179,3.5449593154976355e-10,2.659770552727552e-08,protein_coding,FOXA1
ENSG00000132825.7,1578.4522056239252,2.332931087854127,0.37215899276329195,6.268640912132855,3.642129430236197e-10,2.7180245260068306e-08,protein_coding,PPP1R3D
ENSG00000109062.12,21549.613128250956,3.259453807664273,0.5204573646081248,6.2626720828870575,3.7843588660772944e-10,2.816615331447261e-08,protein_coding,SLC9A3R1
ENSG00000162482.5,218.29640644207646,3.544257227461873,0.5660556189739161,6.261323284603227,3.8172423003751706e-10,2.8335135112864866e-08,protein_coding,AKR7A3
ENSG00000138449.11,3252.4716965659313,5.131216662464907,0.8220819542978304,6.24173372939157,4.327471783477553e-10,3.1533901718555276e-08,protein_coding,SLC40A1
ENSG00000103245.14,1516.286846214537,1.0971946969933768,0.17667026018323448,6.210409696886254,5.284663841856384e-10,3.7622481509441e-08,protein_coding,CIAO3
ENSG00000162891.11,337.35854884939147,7.233848313498693,1.1729228081429934,6.167369466496724,6.943538954126804e-10,4.868522678263821e-08,protein_coding,IL20
ENSG00000119711.13,1533.2345368997287,1.8895403249663492,0.310943426047191,6.07679779240478,1.2260620721827455e-09,8.112747040450807e-08,protein_coding,ALDH6A1
ENSG00000166446.15,1882.8432320311706,4.294152530662131,0.7158752419944467,5.998464926232834,1.991915308937054e-09,1.2432052587347945e-07,protein_coding,CDYL2
ENSG00000139531.13,1787.7992652897474,1.5363290377290797,0.2562312126433598,5.995869987422055,2.023989076263833e-09,1.2603973138004488e-07,protein_coding,SUOX
ENSG00000163141.20,488.60397430632185,3.833382948518611,0.643092260938502,5.960860021739854,2.509138375201516e-09,1.5230003325860537e-07,protein_coding,BNIPL
ENSG00000111052.8,723.0833041223034,4.959576337389324,0.8325011163723403,5.957441065065346,2.562180644640503e-09,1.5504534874828922e-07,protein_coding,LIN7A
ENSG00000174498.14,208.98785239356272,4.86455030915398,0.8167792428994027,5.955771221469587,2.5884822528037246e-09,1.5629716266604008e-07,protein_coding,IGDCC3
ENSG00000173114.13,247.1879314557091,6.094826949919047,1.0246338435411049,5.948297519488036,2.7094578063176825e-09,1.628951781785292e-07,protein_coding,LRRN3
ENSG00000108786.11,162.59327288337155,3.308491295253719,0.5568259630215262,5.941697253663829,2.820860307818038e-09,1.6886337102886645e-07,protein_coding,HSD17B1
ENSG00000166816.15,293.02014573851227,3.6639721878355624,0.6199462526128308,5.910144907551831,3.4180691258656214e-09,1.973970377336005e-07,protein_coding,LDHD
ENSG00000174456.16,448.7580973319474,1.2002450734972343,0.20318765068422528,5.907076879207289,3.482312690791781e-09,2.0069079929788822e-07,protein_coding,C12orf76
ENSG00000120832.10,654.1789034071523,1.4063708703225555,0.23832332979808202,5.9011044848781475,3.610761354607963e-09,2.0638429787857754e-07,protein_coding,MTERF2
ENSG00000148219.18,617.9330160558624,1.9685674025319377,0.3335865887384167,5.901218661028361,3.608263061600138e-09,2.0638429787857754e-07,protein_coding,ASTN2
ENSG00000050628.21,580.3216909221899,5.249836104189895,0.8906316711443534,5.894508666466458,3.7579787531835985e-09,2.1435880445413655e-07,protein_coding,PTGER3
ENSG00000099282.10,4412.124861985003,2.3955048542896584,0.40816557339422577,5.86895370515721,4.385538593810909e-09,2.43664375842955e-07,protein_coding,TSPAN15
ENSG00000115255.12,1524.3884025188452,3.0701624648413848,0.5270907466821906,5.824732238550451,5.7204239789617096e-09,3.091916929677246e-07,protein_coding,REEP6
ENSG00000160404.18,635.9352851880553,1.0748840280695753,0.18568996902265258,5.78859500988149,7.097759790783514e-09,3.7632998387857124e-07,protein_coding,TOR2A
ENSG00000211452.12,155.69681324800067,4.412331599202902,0.7634235271468762,5.779664160591173,7.484988814490903e-09,3.9257942119621397e-07,protein_coding,DIO1
ENSG00000198944.6,491.77226844136163,4.706658860895584,0.814499097383307,5.7785930960714245,7.532785926224764e-09,3.934008049575844e-07,protein_coding,SOWAHA
ENSG00000123191.16,1552.9479681764208,2.7590901084618316,0.4777246421741244,5.775482076673322,7.67330684359631e-09,3.9973392934483093e-07,protein_coding,ATP7B
ENSG00000139644.13,40362.073184124136,1.0771104376407732,0.1881537752819393,5.724628357984183,1.0366040898985509e-08,5.125206295988644e-07,protein_coding,TMBIM6
ENSG00000148218.16,3023.1223300889696,1.164820179747289,0.2036173733857089,5.720632578541273,1.0612817760062878e-08,5.228644162285137e-07,protein_coding,ALAD
ENSG00000183401.12,531.7906202795016,2.4026223334322245,0.42019444393197414,5.717882204604278,1.0785986899747436e-08,5.295215720306343e-07,protein_coding,CCDC159
ENSG00000172602.11,636.8344216364677,3.566704862376586,0.6265612759196766,5.6925076595921436,1.2518698069288141e-08,6.01848841894136e-07,protein_coding,RND1
ENSG00000136883.16,1740.0545943077952,4.345167904651955,0.7647202856928897,5.682035622626293,1.3310092825951299e-08,6.333328955609921e-07,protein_coding,KIF12
ENSG00000132932.19,493.3136317953405,4.52261644126905,0.7991125817605254,5.659548534832566,1.5177172340837332e-08,7.136347454046419e-07,protein_coding,ATP8A2
ENSG00000175895.5,3561.9332209049885,1.9600372766677765,0.3488508877877017,5.618553213660118,1.925630901575707e-08,8.816095686885095e-07,protein_coding,PLEKHF2
ENSG00000140798.17,239.5327770690453,6.401200960881151,1.1402262912508476,5.613974182141446,1.9773172983916052e-08,9.02304988820143e-07,protein_coding,ABCC12
ENSG00000143845.15,1629.6903821670708,2.876830490406263,0.5138516550288176,5.598562274251945,2.161367630307362e-08,9.719520090021926e-07,protein_coding,ETNK2
ENSG00000139865.17,736.3874569074729,4.099436542517642,0.732466079330314,5.596759574539907,2.183952381841794e-08,9.773713585361444e-07,protein_coding,TTC6
ENSG00000107485.18,10026.611169913273,4.523482575417604,0.8095698172573885,5.587513861055224,2.3034337821269998e-08,1.0226217345978814e-06,protein_coding,GATA3
ENSG00000078295.17,371.4605745088301,6.168359559522847,1.104736126439384,5.583559197438176,2.356455174130983e-08,1.0413005357639318e-06,protein_coding,ADCY2
ENSG00000185352.9,724.8702091325541,4.537521847714232,0.8144096521962876,5.571547237287171,2.5248688458920866e-08,1.1022390746244523e-06,protein_coding,HS6ST3
ENSG00000131080.15,283.7670522798305,5.292135815600259,0.9502681465734155,5.569097348662314,2.560623993268676e-08,1.110241892159297e-06,protein_coding,EDA2R
ENSG00000114737.16,1361.3186435892826,3.019505175309357,0.5425503628642998,5.56539149539668,2.6156449894231688e-08,1.1323342756700362e-06,protein_coding,CISH
ENSG00000244187.8,622.6763409991273,1.229996239407212,0.22145854709847473,5.55406984974157,2.790938714272127e-08,1.195208770007368e-06,protein_coding,TMEM141
ENSG00000160867.15,5922.0487381268085,3.5360288101238284,0.637813768059541,5.543983192588803,2.95667228285529e-08,1.2603664573592627e-06,protein_coding,FGFR4
ENSG00000122584.13,122.25359691890763,7.846821903070213,1.4192959607024145,5.528672046094455,3.2266389072951064e-08,1.3567480456717007e-06,protein_coding,NXPH1
ENSG00000183323.13,1933.1444251472533,1.9425770245840177,0.35147896524109573,5.526865663928178,3.260023857119372e-08,1.36871831201772e-06,protein_coding,CCDC125
ENSG00000124935.4,536.9111988651867,7.063084356062505,1.279868230937287,5.518602763418848,3.4170562947309976e-08,1.4239098655708392e-06,protein_coding,SCGB1D2
ENSG00000103024.8,2002.5111273056657,1.9447015027500205,0.3526423771331893,5.514656288786096,3.4946223973593813e-08,1.4518852097447127e-06,protein_coding,NME3
ENSG00000106077.19,3958.2696241080125,1.5056230717384442,0.2734809600902215,5.505403634833439,3.683233918469744e-08,1.5144239195646054e-06,protein_coding,ABHD11
ENSG00000124126.14,5467.980147414218,4.336198298563616,0.7886820381646079,5.498031004553696,3.840554159348414e-08,1.5606666507974081e-06,protein_coding,PREX1
ENSG00000099337.5,2398.8211439222973,3.1447724360846596,0.5724451863735038,5.493578269051575,3.938704249671447e-08,1.593572260085093e-06,protein_coding,KCNK6
ENSG00000188488.14,572.3744459229545,5.948256208263611,1.0833253631229238,5.49073843440391,4.0025674524225587e-08,1.6137151354875603e-06,protein_coding,SERPINA5
ENSG00000086548.9,4396.669846730997,5.820749810176236,1.060131498097339,5.4905922714521465,4.005881443533209e-08,1.6137151354875603e-06,protein_coding,CEACAM6
ENSG00000115648.14,11875.853476906963,3.3817460982776266,0.6183194116800187,5.469254295428276,4.5193294879535435e-08,1.7971436518096406e-06,protein_coding,MLPH
ENSG00000256870.3,284.3439600412899,8.54400094119441,1.562318615457528,5.468795453539599,4.5310427710905105e-08,1.7992311922407339e-06,protein_coding,SLC5A8
ENSG00000177548.13,2264.9942831212484,1.1281541015405068,0.20716063172472776,5.445793885392195,5.1574831623498517e-08,2.0163441194827314e-06,protein_coding,RABEP2
ENSG00000150667.8,179.30230331228566,3.8509970668425133,0.708224119409039,5.437540125089058,5.402118723514168e-08,2.08851912205195e-06,protein_coding,FSIP1
ENSG00000173890.17,1931.0560069133082,3.2638691848428447,0.600862990575564,5.431969077869813,5.573558243613792e-08,2.1399388588859797e-06,protein_coding,GPR160
ENSG00000160179.19,1234.6474454796323,3.7254640955222436,0.6861631684854562,5.429414265626249,5.6539305652287184e-08,2.1648254637373673e-06,protein_coding,ABCG1
ENSG00000197070.14,3818.6591619581795,1.799004678305652,0.33149214070413174,5.4269904393037365,5.731219699975521e-08,2.1914042797873437e-06,protein_coding,ARRDC1
ENSG00000156398.13,1560.901181016154,2.4877189473288936,0.45991309543684333,5.409106572549237,6.333993155474031e-08,2.4020849247380806e-06,protein_coding,SFXN2
ENSG00000187720.15,4865.829476573365,2.9643974966285014,0.5482344406537684,5.40717123333854,6.402792431144043e-08,2.4182921317954628e-06,protein_coding,THSD4
ENSG00000139323.14,1238.7235391038105,1.3936681489591272,0.25821700629411376,5.397274830813096,6.766070607417876e-08,2.5520371467220055e-06,protein_coding,POC1B
ENSG00000177981.11,1607.778355316253,1.141824921951856,0.21163384436837254,5.395285075313289,6.841484169771733e-08,2.570034458161484e-06,protein_coding,ASB8
ENSG00000157578.14,134.11329726413936,1.7377987534788621,0.3222830197843497,5.392151142935427,6.961916971318852e-08,2.608235811758164e-06,protein_coding,LCA5L
ENSG00000174945.14,1087.2457034227689,3.847578896204442,0.7137404585753973,5.3907255080986785,7.017379374623464e-08,2.6239956061799294e-06,protein_coding,AMZ1
ENSG00000183844.17,127.89822726070015,4.487666368128151,0.8332187506455266,5.38594020435976,7.206692076431418e-08,2.675169856488224e-06,protein_coding,FAM3B
ENSG00000150594.7,206.95771857119524,4.969860468363674,0.9233252926848349,5.382567235770581,7.343093453650625e-08,2.718116348082697e-06,protein_coding,ADRA2A
ENSG00000099338.23,265.8152317067125,2.7862823315246144,0.5183063099365224,5.375744570552988,7.626684903804644e-08,2.8156021350438475e-06,protein_coding,CATSPERG
ENSG00000154654.15,1705.2558237809687,4.864095794758262,0.9093924668542848,5.348731127698744,8.857301133913928e-08,3.1813139917887494e-06,protein_coding,NCAM2
ENSG00000144452.15,2408.20719127179,4.4726157368058574,0.8364331702929478,5.347248167166055,8.930153552787287e-08,3.199224637006267e-06,protein_coding,ABCA12
ENSG00000140264.21,6872.112377963413,1.0878333520239487,0.20378883768645373,5.338041888720479,9.395575498071107e-08,3.3401690876667606e-06,protein_coding,SERF2
ENSG00000143409.17,1676.0147897820686,2.209457994386418,0.41454039700943873,5.329897906997254,9.826799220013058e-08,3.4625162416238413e-06,protein_coding,MINDY1
ENSG00000005844.19,128.66853420698783,3.7465332987381994,0.7032991864519607,5.327083225616826,9.98024413535508e-08,3.5077029766634344e-06,protein_coding,ITGAL
ENSG00000152642.11,3123.531455380168,1.8080522763114701,0.3407137095283083,5.306661357462188,1.116513269916908e-07,3.85598801258152e-06,protein_coding,GPD1L
ENSG00000171428.15,864.8613736505612,2.9412439562404056,0.5546209295611755,5.303160770668288,1.1381460133748876e-07,3.91612267346148e-06,protein_coding,NAT1
ENSG00000108061.13,4218.660430774571,1.9046897514188428,0.3594987311427605,5.298182125328481,1.1696127566099348e-07,4.004592951167791e-06,protein_coding,SHOC2
ENSG00000176058.13,2133.134724972792,1.3593966489848934,0.2573799741275856,5.2816721797906006,1.2801009928615868e-07,4.366775886923422e-06,protein_coding,TPRN
ENSG00000137501.18,3956.2531850811333,3.444380217830408,0.6546933689082802,5.26105865952791,1.432283270770001e-07,4.850247825444495e-06,protein_coding,SYTL2
ENSG00000177169.10,4458.770838156152,1.2239104247251804,0.232992759947439,5.252997668259233,1.4964343164601537e-07,5.04294741319429e-06,protein_coding,ULK1
ENSG00000186868.18,1779.5942656280688,3.9679559099113777,0.7591948360150081,5.226531743470575,1.7271917788322392e-07,5.723584566139787e-06,protein_coding,MAPT
ENSG00000113494.17,11273.360039874038,3.8376986871990777,0.7344810788183435,5.225047721274575,1.7411019964501982e-07,5.755975673775263e-06,protein_coding,PRLR
ENSG00000124171.9,1627.4117586286,2.536758011848094,0.4857923804021012,5.221897489928439,1.7709900253675871e-07,5.847838475223269e-06,protein_coding,PARD6B
ENSG00000152137.8,3629.2006002108947,4.561095733459686,0.8739757260476972,5.2187899475033745,1.8009587038971513e-07,5.92570762194812e-06,protein_coding,HSPB8
ENSG00000160325.15,1898.4150609161106,1.376619161665527,0.26413599498269125,5.211781763238048,1.870354985234737e-07,6.117885002231979e-06,protein_coding,CACFD1
ENSG00000100711.14,1980.6645620458032,1.0653662356654774,0.20479324581328426,5.202155136682592,1.969906750630552e-07,6.413371264392052e-06,protein_coding,ZFYVE21
ENSG00000092068.21,2193.7535377383224,4.167131263174855,0.8012253949183396,5.200947560579463,1.9827504426217443e-07,6.4401215076801486e-06,protein_coding,SLC7A8
ENSG00000124302.13,118.54231777808107,4.6238216794923614,0.8891830879957221,5.200078298739086,1.9920459096566487e-07,6.4627727204198695e-06,protein_coding,CHST8
ENSG00000112964.14,1015.221941804362,4.502162694643597,0.8666562568636336,5.194865506350348,2.048678937267012e-07,6.631049639274947e-06,protein_coding,GHR
ENSG00000134287.10,11423.295784125765,1.0722105043916972,0.20648473701134856,5.192686490589217,2.0728106815806537e-07,6.678097006073968e-06,protein_coding,ARF3
ENSG00000187848.15,297.3811929467303,4.568742989608789,0.8802028310956775,5.19055702640903,2.096658943751724e-07,6.739330064465704e-06,protein_coding,P2RX2
ENSG00000197375.14,3171.4431149610655,2.083178785561652,0.40179843513628755,5.184636383302615,2.1643671530900897e-07,6.909096797410062e-06,protein_coding,SLC22A5
ENSG00000151117.9,1059.9173535791797,2.857963036043711,0.5518677840913414,5.178709680887407,2.2342585383893235e-07,7.083464769317222e-06,protein_coding,TMEM86A
ENSG00000204323.5,282.0527825980257,3.0143910189255747,0.5820726022604222,5.178719986509382,2.2341351360333834e-07,7.083464769317222e-06,protein_coding,SMIM5
ENSG00000109472.14,9762.781008958502,3.6312466617591186,0.7023555214196331,5.17009769414139,2.3397164811264807e-07,7.350829341832586e-06,protein_coding,CPE
ENSG00000157353.17,1530.7619717016228,1.4334791856031834,0.2772825409118693,5.16974195666649,2.344174509872808e-07,7.356532317567022e-06,protein_coding,FCSK
ENSG00000145687.17,1548.8343270872997,2.1846009289845347,0.4228523613995736,5.166344399151173,2.3871675529951693e-07,7.4830175681501725e-06,protein_coding,SSBP2
