region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
3:8400000-8450000	3	8400000	8450000	49	0.291038	0.291038	Vitvi03g04234	8404304	8404492	+	0	Vitvi03g04234	CAN79231.1hypothetical protein VITISV_009438	
3:8400000-8450000	3	8400000	8450000	49	0.291038	0.291038	Vitvi03g01638	8426662	8431956	+	0	Vitvi03g01638	XP_002276036.1PREDICTED: uncharacterized protein LOC100251465	3.000000
3:8400000-8450000	3	8400000	8450000	49	0.291038	0.291038	Vitvi03g01639	8450594	8454460	-	594	Vitvi03g01639	XP_002275810.1PREDICTED: uncharacterized protein LOC100266884 isoform X1	1.000000
4:150000-200000	4	150000	200000	32	0.290209	0.290209	Vitvi04g04008	207302	207571	-	7302	Vitvi04g04008	CAN84085.1hypothetical protein VITISV_023629	
14:18950000-19050000	14	18950000	19050000	73	0.270372	0.288988	Vitvi14g04402	19011909	19012916	+	0	Vitvi14g04402	XP_010659799.1PREDICTED: uncharacterized protein LOC104881386	2.000000
14:18950000-19050000	14	18950000	19050000	73	0.270372	0.288988	Vitvi14g04403	19030338	19030544	-	0	Vitvi14g04403	RVW23580.1hypothetical protein CK203_091489	
14:18950000-19050000	14	18950000	19050000	73	0.270372	0.288988	Vitvi14g04404	19050215	19050550	-	215	Vitvi14g04404	CAN61457.1hypothetical protein VITISV_029796	
7:21500000-21550000	7	21500000	21550000	20	0.288581	0.288581	Vitvi07g04548	21502210	21503177	+	0	Vitvi07g04548	XP_019073895.1PREDICTED: uncharacterized protein LOC104878320	1.000000
7:21500000-21550000	7	21500000	21550000	20	0.288581	0.288581	Vitvi07g04549	21503650	21504732	+	0	Vitvi07g04549	CAN82747.1hypothetical protein VITISV_026523	
7:21500000-21550000	7	21500000	21550000	20	0.288581	0.288581	Vitvi07g04553	21527658	21532244	+	0	Vitvi07g04553	XP_003635450.1PREDICTED: uncharacterized protein LOC100853798 isoform X1	1.000000
7:21500000-21550000	7	21500000	21550000	20	0.288581	0.288581	Vitvi07g02548	21551688	21552696	-	1688	Vitvi07g02548	XP_010647317.1PREDICTED: uncharacterized protein LOC100245960 isoform X2	7.000000
7:21500000-21550000	7	21500000	21550000	20	0.288581	0.288581	Vitvi07g01358	21491706	21494385	+	5615	Vitvi07g01358	XP_002262789.1PREDICTED: uncharacterized protein LOC100241664	3.000000
18:3850000-3900000	18	3850000	3900000	36	0.286692	0.286692	Vitvi18g04063	3854106	3857478	+	0	Vitvi18g04063	XP_010664275.1PREDICTED: uncharacterized protein LOC100247254	
18:3850000-3900000	18	3850000	3900000	36	0.286692	0.286692	Vitvi18g00348	3858230	3873245	-	0	Vitvi18g00348	XP_002285818.1PREDICTED: uncharacterized protein LOC100260778 isoform X2	4.000000
18:3850000-3900000	18	3850000	3900000	36	0.286692	0.286692	Vitvi18g00349	3875100	3880385	-	0	Vitvi18g00349	XP_002285817.1PREDICTED: uncharacterized protein At4g37920, chloroplastic	2.000000
18:3850000-3900000	18	3850000	3900000	36	0.286692	0.286692	Vitvi18g00351	3887884	3891630	+	0	Vitvi18g00351	XP_002284291.3PREDICTED: uncharacterized protein LOC100257505	2.000000
18:3850000-3900000	18	3850000	3900000	36	0.286692	0.286692	Vitvi18g04065	3905850	3906080	+	5850	Vitvi18g04065	KAE8077364.1hypothetical protein FH972_015935	
4:850000-900000	4	850000	900000	41	0.283955	0.283955	Vitvi04g01786	861064	861411	+	0	Vitvi04g01786	XP_010648337.1PREDICTED: uncharacterized protein LOC104878982	
4:850000-900000	4	850000	900000	41	0.283955	0.283955	Vitvi04g01787	885980	887000	-	0	Vitvi04g01787	XP_019074719.1PREDICTED: uncharacterized protein LOC100261115	1.000000
4:850000-900000	4	850000	900000	41	0.283955	0.283955	Vitvi04g00086	887556	888260	+	0	Vitvi04g00086	KAF3447549.1hypothetical protein FNV43_RR12735	
8:20900000-20950000	8	20900000	20950000	45	0.282886	0.282886	Vitvi08g01805	20904672	20906694	+	0	Vitvi08g01805	XP_003632718.1PREDICTED: uncharacterized protein LOC100855285	1.000000
8:20900000-20950000	8	20900000	20950000	45	0.282886	0.282886	Vitvi08g01807	20912806	20914773	+	0	Vitvi08g01807	RVW46913.1hypothetical protein CK203_074396	
8:20900000-20950000	8	20900000	20950000	45	0.282886	0.282886	Vitvi08g02369	20926981	20927196	-	0	Vitvi08g02369	RVX09525.1hypothetical protein CK203_012230	
16:7900000-7950000	16	7900000	7950000	60	0.281627	0.281627	Vitvi16g04169	7937523	7937792	-	0	Vitvi16g04169	CAN66916.1hypothetical protein VITISV_003444	
16:7900000-7950000	16	7900000	7950000	60	0.281627	0.281627	Vitvi16g04170	7942608	7942829	-	0	Vitvi16g04170	CAN66915.1hypothetical protein VITISV_003443	3.000000
11:10550000-10600000	11	10550000	10600000	74	0.281316	0.281316	Vitvi11g01523	10550300	10550755	+	0	Vitvi11g01523	XP_010656661.1PREDICTED: uncharacterized protein LOC104880721	1.000000
11:10550000-10600000	11	10550000	10600000	74	0.281316	0.281316	Vitvi11g01525	10584511	10584726	+	0	Vitvi11g01525	XP_010656649.1PREDICTED: uncharacterized protein LOC104880716	1.000000
14:8700000-8750000	14	8700000	8750000	40	0.276518	0.276518	Vitvi14g00557	8732471	8740804	+	0	Vitvi14g00557	XP_002270974.1PREDICTED: uncharacterized protein LOC100266767	
15:5100000-5150000	15	5100000	5150000	32	0.275045	0.275045	Vitvi15g04173	5117105	5117610	-	0	Vitvi15g04173	CAN82705.1hypothetical protein VITISV_042529	
15:5100000-5150000	15	5100000	5150000	32	0.275045	0.275045	Vitvi15g04176	5147990	5148781	-	0	Vitvi15g04176	XP_010646703.1PREDICTED: uncharacterized protein LOC104878279	
3:5250000-5300000	3	5250000	5300000	34	0.274812	0.274812	Vitvi03g00486	5288761	5294900	+	0	Vitvi03g00486	XP_002282055.1PREDICTED: uncharacterized protein LOC100245307	1.000000
9:14100000-14200000	9	14100000	14200000	118	0.271555	0.274495	Vitvi09g01006	14074934	14123927	+	0	Vitvi09g01006	XP_010655027.1PREDICTED: uncharacterized protein LOC100255062	
9:14100000-14200000	9	14100000	14200000	118	0.271555	0.274495	Vitvi09g01808	14134187	14147554	+	0	Vitvi09g01808	XP_002274382.1PREDICTED: uncharacterized protein LOC100263614 isoform X1	7.000000
9:14100000-14200000	9	14100000	14200000	118	0.271555	0.274495	Vitvi09g04379	14176650	14176928	+	0	Vitvi09g04379	RVW94146.1hypothetical protein CK203_038208	
9:14100000-14200000	9	14100000	14200000	118	0.271555	0.274495	Vitvi09g04380	14188784	14189458	+	0	Vitvi09g04380	RVW51766.1hypothetical protein CK203_066842	
8:21450000-21600000	8	21450000	21600000	74	0.265996	0.272398	Vitvi08g04422	21461105	21461494	-	0	Vitvi08g04422	CAN70028.1hypothetical protein VITISV_029145	6.000000
8:21450000-21600000	8	21450000	21600000	74	0.265996	0.272398	Vitvi08g02389	21464062	21464427	-	0	Vitvi08g02389	CAN70028.1hypothetical protein VITISV_029145	6.000000
8:21450000-21600000	8	21450000	21600000	74	0.265996	0.272398	Vitvi08g04424	21513589	21515139	+	0	Vitvi08g04424	RVW16482.1hypothetical protein CK203_069311	
8:21450000-21600000	8	21450000	21600000	74	0.265996	0.272398	Vitvi08g01875	21517550	21523361	-	0	Vitvi08g01875	XP_010653800.1PREDICTED: uncharacterized protein LOC100852566 isoform X1	2.000000
8:21450000-21600000	8	21450000	21600000	74	0.265996	0.272398	Vitvi08g02391	21527889	21528089	-	0	Vitvi08g02391	RVW16484.1hypothetical protein CK203_069315	
8:21450000-21600000	8	21450000	21600000	74	0.265996	0.272398	Vitvi08g01876	21529742	21552382	-	0	Vitvi08g01876	XP_010653799.1PREDICTED: uncharacterized protein LOC100241927 isoform X2	
6:18400000-18450000	6	18400000	18450000	25	0.272368	0.272368	Vitvi06g04417	18409250	18409548	-	0	Vitvi06g04417	RVX20343.1hypothetical protein CK203_004739	
6:18400000-18450000	6	18400000	18450000	25	0.272368	0.272368	Vitvi06g04418	18426736	18428470	-	0	Vitvi06g04418	RVW90239.1hypothetical protein CK203_036723	
6:18400000-18450000	6	18400000	18450000	25	0.272368	0.272368	Vitvi06g04420	18457593	18457781	-	7593	Vitvi06g04420	PNX71838.1retrovirus-related Pol polyprotein from transposon TNT 1-94	
2:4550000-4600000	2	4550000	4600000	20	0.268205	0.268205	Vitvi02g04130	4564346	4565449	+	0	Vitvi02g04130	XP_034676966.1uncharacterized protein LOC117907516	
2:4550000-4600000	2	4550000	4600000	20	0.268205	0.268205	Vitvi02g04134	4593989	4595036	-	0	Vitvi02g04134	RVX15426.1hypothetical protein CK203_008991	1.000000
2:4550000-4600000	2	4550000	4600000	20	0.268205	0.268205	Vitvi02g04135	4595193	4595804	-	0	Vitvi02g04135	RVX15427.1hypothetical protein CK203_008992	
3:8650000-8750000	3	8650000	8750000	83	0.258802	0.268080	Vitvi03g00726	8677435	8681521	-	0	Vitvi03g00726	XP_010648014.1PREDICTED: uncharacterized protein LOC104878843 isoform X1	1.000000
2:1950000-2000000	2	1950000	2000000	32	0.267116	0.267116	Vitvi02g04049	1947017	1953144	+	0	Vitvi02g04049	XP_010659962.1PREDICTED: uncharacterized protein LOC100244479	
2:1950000-2000000	2	1950000	2000000	32	0.267116	0.267116	Vitvi02g01364	1953480	1957415	-	0	Vitvi02g01364	XP_002280751.1PREDICTED: uncharacterized protein LOC100266795	1.000000
2:1950000-2000000	2	1950000	2000000	32	0.267116	0.267116	Vitvi02g00219	1973489	1974241	-	0	Vitvi02g00219	XP_002280587.1PREDICTED: uncharacterized protein LOC100266707	1.000000
8:9350000-9400000	8	9350000	9400000	21	0.266449	0.266449	Vitvi08g00756	9351074	9352097	+	0	Vitvi08g00756	XP_010653398.1PREDICTED: uncharacterized protein LOC104880017	
8:9350000-9400000	8	9350000	9400000	21	0.266449	0.266449	Vitvi08g04122	9376984	9378557	+	0	Vitvi08g04122	CAN84136.1hypothetical protein VITISV_018127	
3:6000000-6050000	3	6000000	6050000	43	0.265186	0.265186	Vitvi03g04187	6024741	6025214	-	0	Vitvi03g04187	XP_034681867.1uncharacterized protein LOC117911567	
3:6000000-6050000	3	6000000	6050000	43	0.265186	0.265186	Vitvi03g00545	6027031	6033011	-	0	Vitvi03g00545	CAN60921.1hypothetical protein VITISV_019336	2.000000
3:6000000-6050000	3	6000000	6050000	43	0.265186	0.265186	Vitvi03g00546	6035134	6035427	+	0	Vitvi03g00546	EXB47696.1hypothetical protein L484_010480	
18:7250000-7300000	18	7250000	7300000	86	0.264348	0.264348	Vitvi18g00637	7250313	7254728	-	0	Vitvi18g00637	XP_019072386.1PREDICTED: uncharacterized protein LOC100250545	1.000000
18:7250000-7300000	18	7250000	7300000	86	0.264348	0.264348	Vitvi18g02635	7255607	7256119	-	0	Vitvi18g02635	XP_010664490.1PREDICTED: uncharacterized protein LOC104882519	1.000000
18:7250000-7300000	18	7250000	7300000	86	0.264348	0.264348	Vitvi18g02636	7281290	7282951	+	0	Vitvi18g02636	XP_003634344.1PREDICTED: uncharacterized protein LOC100267722	
18:7250000-7300000	18	7250000	7300000	86	0.264348	0.264348	Vitvi18g02637	7294898	7295356	+	0	Vitvi18g02637	XP_010664491.1PREDICTED: uncharacterized protein LOC104882520	
9:6950000-7050000	9	6950000	7050000	188	0.262091	0.263606	Vitvi09g00625	7010646	7018401	+	0	Vitvi09g00625	XP_002265295.1PREDICTED: uncharacterized protein LOC100262712	2.000000
9:10500000-10550000	9	10500000	10550000	22	0.261737	0.261737	Vitvi09g01749	10509291	10520883	+	0	Vitvi09g01749	XP_002273577.1PREDICTED: uncharacterized protein LOC100243908	
19:3950000-4000000	19	3950000	4000000	38	0.261426	0.261426	Vitvi19g01905	3955699	3956160	+	0	Vitvi19g01905	CAN68475.1hypothetical protein VITISV_031702	1.000000
19:3950000-4000000	19	3950000	4000000	38	0.261426	0.261426	Vitvi19g04115	3962116	3962358	-	0	Vitvi19g04115	RVW93103.1hypothetical protein CK203_031489	
19:3950000-4000000	19	3950000	4000000	38	0.261426	0.261426	Vitvi19g04116	3972438	3972902	+	0	Vitvi19g04116	CAN68475.1hypothetical protein VITISV_031702	1.000000
19:3950000-4000000	19	3950000	4000000	38	0.261426	0.261426	Vitvi19g01908	3973399	3975948	-	0	Vitvi19g01908	XP_002284509.1PREDICTED: uncharacterized protein LOC100255528	
13:2150000-2200000	13	2150000	2200000	52	0.261003	0.261003	Vitvi13g01927	2155135	2156646	-	0	Vitvi13g01927	XP_010658306.1PREDICTED: uncharacterized protein At1g24485-like	
5:25250000-25300000	5	25250000	25300000	77	0.260572	0.260572	Vitvi05g01688	25276479	25278467	+	0	Vitvi05g01688	XP_010650750.1PREDICTED: uncharacterized protein LOC104879498	
5:25250000-25300000	5	25250000	25300000	77	0.260572	0.260572	Vitvi05g04575	25287250	25288306	+	0	Vitvi05g04575	RVW20290.1hypothetical protein CK203_106448	
5:25250000-25300000	5	25250000	25300000	77	0.260572	0.260572	Vitvi05g02278	25294013	25294942	+	0	Vitvi05g02278	CAN75811.1hypothetical protein VITISV_004632	
5:25250000-25300000	5	25250000	25300000	77	0.260572	0.260572	Vitvi05g01689	25296734	25299644	-	0	Vitvi05g01689	XP_002276107.2PREDICTED: uncharacterized protein LOC100250911 isoform X1	
3:7200000-7250000	3	7200000	7250000	56	0.259201	0.259201	Vitvi03g04207	7232725	7232898	+	0	Vitvi03g04207	RVW95054.1hypothetical protein CK203_025520	
7:15250000-15300000	7	15250000	15300000	115	0.259137	0.259137	Vitvi07g02789	15279430	15280419	+	0	Vitvi07g02789	XP_019073595.1PREDICTED: uncharacterized protein LOC100852917 isoform X1	
7:22400000-22450000	7	22400000	22450000	38	0.258755	0.258755	Vitvi07g04598	22402460	22414605	+	0	Vitvi07g04598	XP_034692511.1uncharacterized protein LOC117919422	
7:22400000-22450000	7	22400000	22450000	38	0.258755	0.258755	Vitvi07g01451	22390085	22399080	+	920	Vitvi07g01451	XP_019073644.1PREDICTED: uncharacterized protein LOC100242393	1.000000
18:8300000-8350000	18	8300000	8350000	47	0.257906	0.257906	Vitvi18g00739	8333868	8335664	+	0	Vitvi18g00739	XP_002282986.2PREDICTED: uncharacterized protein LOC100267842	
7:6900000-6950000	7	6900000	6950000	53	0.257397	0.257397	Vitvi07g00623	6946582	6954005	+	0	Vitvi07g00623	XP_002276998.1PREDICTED: uncharacterized protein At1g03900	2.000000
8:11450000-11500000	8	11450000	11500000	30	0.257022	0.257022	Vitvi08g00912	11447205	11450167	+	0	Vitvi08g00912	XP_002283750.2PREDICTED: uncharacterized protein LOC100249949 isoform X2	
8:11450000-11500000	8	11450000	11500000	30	0.257022	0.257022	Vitvi08g04153	11467732	11467998	-	0	Vitvi08g04153	RVW15836.1hypothetical protein CK203_073107	1.000000
8:11450000-11500000	8	11450000	11500000	30	0.257022	0.257022	Vitvi08g00910	11440781	11443132	-	6868	Vitvi08g00910	XP_002278583.1PREDICTED: uncharacterized protein LOC100249911	1.000000
9:8700000-8750000	9	8700000	8750000	105	0.255131	0.255131	Vitvi09g01708	8712364	8714815	+	0	Vitvi09g01708	XP_010654844.1PREDICTED: uncharacterized protein LOC100853579 isoform X1	
9:5750000-5800000	9	5750000	5800000	57	0.254187	0.254187	Vitvi09g00512	5740207	5742630	+	7370	Vitvi09g00512	XP_010654739.1PREDICTED: uncharacterized protein LOC100261739	
6:13200000-13250000	6	13200000	13250000	75	0.253772	0.253772	Vitvi06g01834	13224630	13224992	+	0	Vitvi06g01834	XP_002270601.1PREDICTED: uncharacterized protein LOC100251257	1.000000
14:1550000-1600000	14	1550000	1600000	24	0.253069	0.253069	Vitvi14g04051	1591142	1591492	+	0	Vitvi14g04051	RVW83112.1hypothetical protein CK203_040780	1.000000
14:1550000-1600000	14	1550000	1600000	24	0.253069	0.253069	Vitvi14g04052	1594488	1595307	+	0	Vitvi14g04052	RVW31584.1hypothetical protein CK203_091112	
14:1550000-1600000	14	1550000	1600000	24	0.253069	0.253069	Vitvi14g02510	1597865	1599706	+	0	Vitvi14g02510	XP_002283879.3PREDICTED: uncharacterized protein LOC100244157	3.000000
18:2000000-2150000	18	2000000	2150000	63	0.250031	0.252065	Vitvi18g04034	1999945	2000310	-	0	Vitvi18g04034	CAN60767.1hypothetical protein VITISV_011929	
18:2000000-2150000	18	2000000	2150000	63	0.250031	0.252065	Vitvi18g02519	2001604	2001822	-	0	Vitvi18g02519	CAN70674.1hypothetical protein VITISV_035816	
18:2000000-2150000	18	2000000	2150000	63	0.250031	0.252065	Vitvi18g02521	2021380	2023794	-	0	Vitvi18g02521	CAN60946.1hypothetical protein VITISV_015757	
18:2000000-2150000	18	2000000	2150000	63	0.250031	0.252065	Vitvi18g04035	2029446	2029802	-	0	Vitvi18g04035	CAN70674.1hypothetical protein VITISV_035816	
18:2000000-2150000	18	2000000	2150000	63	0.250031	0.252065	Vitvi18g04037	2048565	2048801	-	0	Vitvi18g04037	CAN60946.1hypothetical protein VITISV_015757	
18:2000000-2150000	18	2000000	2150000	63	0.250031	0.252065	Vitvi18g02522	2057393	2057650	-	0	Vitvi18g02522	CAN60946.1hypothetical protein VITISV_015757	
18:2000000-2150000	18	2000000	2150000	63	0.250031	0.252065	Vitvi18g04033	1994564	1995709	-	4291	Vitvi18g04033	CAN70674.1hypothetical protein VITISV_035816	
19:3700000-3750000	19	3700000	3750000	25	0.251765	0.251765	Vitvi19g04108	3750733	3752152	+	733	Vitvi19g04108	XP_019072664.1PREDICTED: uncharacterized protein LOC104877516	
19:3700000-3750000	19	3700000	3750000	25	0.251765	0.251765	Vitvi19g00275	3756233	3757908	-	6233	Vitvi19g00275	XP_019073031.1PREDICTED: uncharacterized protein LOC100264154	2.000000
2:4050000-4100000	2	4050000	4100000	23	0.250909	0.250909	Vitvi02g04103	4060254	4060436	+	0	Vitvi02g04103	CAN81278.1hypothetical protein VITISV_012087	
2:4050000-4100000	2	4050000	4100000	23	0.250909	0.250909	Vitvi02g00432	4044670	4045587	-	4413	Vitvi02g00432	XP_002275633.1PREDICTED: uncharacterized protein LOC100261490	1.000000
13:1200000-1350000	13	1200000	1350000	67	0.248383	0.250123	Vitvi13g00129	1217118	1218385	-	0	Vitvi13g00129	XP_003633434.1PREDICTED: uncharacterized protein LOC100253518	1.000000
13:1200000-1350000	13	1200000	1350000	67	0.248383	0.250123	Vitvi13g00132	1239542	1241209	-	0	Vitvi13g00132	XP_002274097.2PREDICTED: uncharacterized protein LOC100248412	
13:1200000-1350000	13	1200000	1350000	67	0.248383	0.250123	Vitvi13g00141	1286763	1290033	+	0	Vitvi13g00141	XP_002274265.1PREDICTED: uncharacterized protein LOC100250135	
13:1200000-1350000	13	1200000	1350000	67	0.248383	0.250123	Vitvi13g01903	1316166	1316786	-	0	Vitvi13g01903	XP_002274295.1PREDICTED: uncharacterized protein LOC100245000	
3:10850000-10900000	3	10850000	10900000	109	0.249857	0.249857	Vitvi03g00841	10797217	10841318	+	8682	Vitvi03g00841	XP_019074605.1PREDICTED: uncharacterized protein LOC100259417 isoform X1	
18:8450000-8500000	18	8450000	8500000	29	0.249427	0.249427	Vitvi18g00754	8448495	8450296	-	0	Vitvi18g00754	XP_010664559.1PREDICTED: uncharacterized protein LOC100267848	2.000000
18:8450000-8500000	18	8450000	8500000	29	0.249427	0.249427	Vitvi18g00755	8453066	8454973	+	0	Vitvi18g00755	XP_002282947.3PREDICTED: uncharacterized protein LOC100248940	
18:8450000-8500000	18	8450000	8500000	29	0.249427	0.249427	Vitvi18g00759	8504231	8506484	+	4231	Vitvi18g00759	XP_002284916.2 uncharacterized acetyltransferase At3g50280-like	2.000000
18:7450000-7500000	18	7450000	7500000	70	0.249321	0.249321	Vitvi18g02646	7455917	7456564	-	0	Vitvi18g02646	XP_010664923.1PREDICTED: uncharacterized protein LOC104882601	
18:7450000-7500000	18	7450000	7500000	70	0.249321	0.249321	Vitvi18g02647	7468010	7468903	-	0	Vitvi18g02647	CAN80827.1hypothetical protein VITISV_031155	3.000000
18:7450000-7500000	18	7450000	7500000	70	0.249321	0.249321	Vitvi18g04144	7471073	7471757	-	0	Vitvi18g04144	CAN80827.1hypothetical protein VITISV_031155	3.000000
18:7450000-7500000	18	7450000	7500000	70	0.249321	0.249321	Vitvi18g04145	7485269	7485754	+	0	Vitvi18g04145	RVX22488.1hypothetical protein CK203_012752	
18:7450000-7500000	18	7450000	7500000	70	0.249321	0.249321	Vitvi18g00651	7496971	7498056	+	0	Vitvi18g00651	XP_002283353.1PREDICTED: uncharacterized protein LOC100262679	
9:18350000-18400000	9	18350000	18400000	140	0.248424	0.248424	Vitvi09g01158	18404362	18410923	+	4362	Vitvi09g01158	XP_002263745.1PREDICTED: uncharacterized protein LOC100262209	1.000000
4:7600000-7650000	4	7600000	7650000	54	0.248377	0.248377	Vitvi04g00661	7560399	7602573	+	0	Vitvi04g00661	XP_010648784.1PREDICTED: uncharacterized protein LOC100246692	3.000000
4:7600000-7650000	4	7600000	7650000	54	0.248377	0.248377	Vitvi04g00664	7625570	7626043	+	0	Vitvi04g00664	RVW58185.1hypothetical protein CK203_116116	1.000000
14:1100000-1150000	14	1100000	1150000	47	0.248216	0.248216	Vitvi14g00143	1145744	1152650	+	0	Vitvi14g00143	XP_002278737.2PREDICTED: uncharacterized protein LOC100263144 isoform X1	2.000000
10:17550000-17600000	10	17550000	17600000	32	0.247630	0.247630	Vitvi10g04572	17551536	17551997	+	0	Vitvi10g04572	RVW29855.1Retrovirus-related Pol polyprotein from transposon TNT 1-94	3.000000
12:17900000-17950000	12	17900000	17950000	91	0.247491	0.247491	Vitvi12g01820	17900891	17940452	+	0	Vitvi12g01820	XP_002273298.2PREDICTED: uncharacterized protein LOC100248070 isoform X1	1.000000
8:20400000-20450000	8	20400000	20450000	24	0.246989	0.246989	Vitvi08g04401	20411866	20412093	-	0	Vitvi08g04401	CAN72213.1hypothetical protein VITISV_008343	
8:20400000-20450000	8	20400000	20450000	24	0.246989	0.246989	Vitvi08g01764	20429594	20439582	+	0	Vitvi08g01764	XP_003632681.1PREDICTED: uncharacterized protein LOC100257222 isoform X1	
8:20400000-20450000	8	20400000	20450000	24	0.246989	0.246989	Vitvi08g01765	20441059	20443828	-	0	Vitvi08g01765	XP_002280431.1PREDICTED: uncharacterized protein LOC100267633	1.000000
